distance,resettotal,impactprimnum,impulse,avgposition,betweentime,v,avgimpulse,N,P,parentprimnum,parentobject,impactobject,impacttime
0.7684664130210876,25,-1,0.8080254197120667,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-3.248749256134033, 1.7942882776260376, 3.1670095920562744)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-3.1509928703308105, 0.0, 0.12096329778432846)",71,2,0,2.0
0.7684664130210876,25,-1,0.14872901141643524,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.9919440746307373, 0.013311165384948254, -1.5531847476959229)",0.19370584189891815,"(0.0, 1.0, 0.0)","(1.3738402128219604, 0.0, 6.014829158782959)",243,2,0,2.0
0.7684664130210876,25,-1,0.30182895064353943,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.13717681169509888, 4.971145153045654, -2.9716594219207764)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0374670028686523, 0.0, -2.340567111968994)",437,2,0,2.0
0.7684664130210876,25,-1,0.008732919581234455,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037667989730835, 0.0, 5.950029373168945)",149,2,0,2.0
0.7684664130210876,25,-1,0.019767282530665398,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037677049636841, 0.0, 5.930915832519531)",149,2,0,2.0
0.7684664130210876,25,-1,0.6059399843215942,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(6.175817012786865, 4.721431255340576, -2.224989175796509)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-1.633442997932434, 0.0, -3.16278338432312)",418,2,0,2.0
0.7684664130210876,25,-1,0.1069115623831749,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.34751251339912415, -0.07894004881381989, -1.0888941287994385)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0477917194366455, 0.0, 2.888700246810913)",62,2,0,2.0
0.7684664130210876,25,-1,0.002402875106781721,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.255291700363159, 0.0, 5.152912616729736)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402858342975378,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.251793622970581, 0.0, 5.14406156539917)",41,2,0,2.0
0.7684664130210876,25,-1,0.002399574499577284,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.248295307159424, 0.0, 5.1352105140686035)",41,2,0,2.0
0.7684664130210876,25,-1,0.0009291292517445982,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9795165061950684, 0.0, 5.527346611022949)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009286284330300987,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9804983139038086, 0.0, 5.53154993057251)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009293924085795879,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.981480121612549, 0.0, 5.5357537269592285)",40,2,0,2.0
0.7684664130210876,25,-1,0.07599995285272598,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.853657603263855, 0.3309243619441986, 0.2676353454589844)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.4860081672668457, 0.0, 1.7132313251495361)",3,2,0,2.0
0.7684664130210876,25,-1,0.8142983913421631,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0, 8.766782760620117, 0.0)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0380001068115234, 0.0, -5.207028388977051)",230,2,0,2.0
0.7684664130210876,25,-1,0.0022278623655438423,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1801016330718994, 0.0, 1.3480267524719238)",372,2,0,2.0
0.7684664130210876,25,-1,0.10402055084705353,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.0087227821350098, 0.7148619890213013, -1.3551872968673706)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.08553147315979, 0.0, 1.7262367010116577)",353,2,0,2.0
0.7684664130210876,25,-1,0.003376912558451295,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.4940672218799591, 8.318474283441901e-05, 1.6172899007797241)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9996631145477295, 0.0, 2.2096645832061768)",260,2,0,2.0
0.7684664130210876,25,-1,1.3062515258789062,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0003612574946600944, 2.9103682041168213, -3.478855609893799)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0380380153656006, 0.0, -4.208623886108398)",212,2,0,2.0
0.7684664130210876,25,-1,1.3392831087112427,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0, 7.927698135375977, 0.0)",0.19370584189891815,"(0.0, 1.0, 0.0)","(0.19523929059505463, 0.0, 2.6341302394866943)",454,2,0,2.0
0.7684664130210876,25,-1,0.00538119301199913,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037663459777832, 0.0, 5.9595866203308105)",149,2,0,2.0
0.7684664130210876,25,-1,0.008732919581234455,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037667989730835, 0.0, 5.950029373168945)",149,2,0,2.0
0.7684664130210876,25,-1,0.019767282530665398,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037677049636841, 0.0, 5.930915832519531)",149,2,0,2.0
0.7684664130210876,25,-1,0.4122914671897888,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-4.790766716003418, 2.088750123977661, 6.020693302154541)",0.19370584189891815,"(0.0, 1.0, 0.0)","(2.3918912410736084, 0.0, 3.870028257369995)",506,2,0,2.0
0.7684664130210876,25,-1,0.1069115623831749,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.34751251339912415, -0.07894004881381989, -1.0888941287994385)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0492396354675293, 0.0, 2.8841631412506104)",62,2,0,2.0
0.7684664130210876,25,-1,0.002402888610959053,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2587897777557373, 0.0, 5.161763668060303)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402875106781721,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.255291700363159, 0.0, 5.152912616729736)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402858342975378,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.251793622970581, 0.0, 5.14406156539917)",41,2,0,2.0
0.7684664130210876,25,-1,0.002399574499577284,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.248295307159424, 0.0, 5.1352105140686035)",41,2,0,2.0
0.7684664130210876,25,-1,0.0009295299532823265,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.978534460067749, 0.0, 5.523143291473389)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009291292517445982,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9795165061950684, 0.0, 5.527346611022949)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009286284330300987,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9804983139038086, 0.0, 5.53154993057251)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009293924085795879,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.981480121612549, 0.0, 5.5357537269592285)",40,2,0,2.0
0.7684664130210876,25,-1,0.07599995285272598,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.853657603263855, 0.3309243619441986, 0.2676353454589844)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.4860081672668457, 0.0, 1.7132313251495361)",3,2,0,2.0
0.7684664130210876,25,-1,0.1372043341398239,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0, 7.986210823059082, 0.0)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-1.498661994934082, 0.0, 1.8519662618637085)",109,2,0,2.0
0.7684664130210876,25,-1,0.002227885415777564,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1834492683410645, 0.0, 1.34605872631073)",372,2,0,2.0
0.7684664130210876,25,-1,0.0022278623655438423,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1801016330718994, 0.0, 1.3480267524719238)",372,2,0,2.0
0.7684664130210876,25,-1,0.10402055084705353,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.0087227821350098, 0.7148619890213013, -1.3551872968673706)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.08553147315979, 0.0, 1.7262367010116577)",353,2,0,2.0
0.7684664130210876,25,-1,0.0033782264217734337,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.4940672218799591, 8.318474283441901e-05, 1.6172899007797241)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.997097969055176, 0.0, 2.2172892093658447)",260,2,0,2.0
0.7684664130210876,25,-1,1.7035244703292847,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(2.9027493000030518, 4.373520851135254, 3.467616558074951)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.858792543411255, 0.0, 2.9779722690582275)",266,2,0,2.0
0.7684664130210876,25,-1,0.274549275636673,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0, 7.986210823059082, 0.0)",0.19370584189891815,"(0.0, 1.0, 0.0)","(0.7798735499382019, 0.0, -5.823058605194092)",287,2,0,2.0
0.7684664130210876,25,-1,0.09223125129938126,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.7981365919113159, 0.45242637395858765, 2.737786054611206)",0.19370584189891815,"(0.0, 1.0, 0.0)","(2.6157939434051514, 0.0, 5.7777276039123535)",210,2,0,2.0
0.7684664130210876,25,-1,0.23709328472614288,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7068503499031067, 2.264090061187744, -7.9994635581970215)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-3.0084662437438965, 0.0, -1.9565995931625366)",289,2,0,2.0
0.7684664130210876,25,-1,0.00538119301199913,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037663459777832, 0.0, 5.9595866203308105)",149,2,0,2.0
0.7684664130210876,25,-1,0.008732919581234455,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037667989730835, 0.0, 5.950029373168945)",149,2,0,2.0
0.7684664130210876,25,-1,0.006238092202693224,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037658929824829, 0.0, 5.969143390655518)",149,2,0,2.0
0.7684664130210876,25,-1,0.019767282530665398,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037677049636841, 0.0, 5.930915832519531)",149,2,0,2.0
0.7684664130210876,25,-1,0.25218960642814636,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.20857147872447968, 3.382070302963257, 1.1716688871383667)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9103448390960693, 0.0, 0.4115561544895172)",394,2,0,2.0
0.7684664130210876,25,-1,0.1069115623831749,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.34751251339912415, -0.07894004881381989, -1.0888941287994385)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.050687551498413, 0.0, 2.8796260356903076)",62,2,0,2.0
0.7684664130210876,25,-1,0.05002778768539429,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.16817918419837952, 0.48602747917175293, 2.8848445415496826)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.111084461212158, 0.0, 4.8815507888793945)",50,2,0,2.0
0.7684664130210876,25,-1,0.002402875106781721,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.255291700363159, 0.0, 5.152912616729736)",41,2,0,2.0
0.7684664130210876,25,-1,0.0024028995539993048,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2622878551483154, 0.0, 5.170614719390869)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402888610959053,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2587897777557373, 0.0, 5.161763668060303)",41,2,0,2.0
0.7684664130210876,25,-1,0.0009295299532823265,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.978534460067749, 0.0, 5.523143291473389)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009291292517445982,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9795165061950684, 0.0, 5.527346611022949)",40,2,0,2.0
0.7684664130210876,25,-1,0.000929850444663316,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.977552652359009, 0.0, 5.518939971923828)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009293924085795879,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.981480121612549, 0.0, 5.5357537269592285)",40,2,0,2.0
0.7684664130210876,25,-1,0.779382586479187,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.0, 8.057345390319824, 0.0)",0.19370584189891815,"(0.0, 1.0, 0.0)","(0.0036637696903198957, 0.0, -5.560938835144043)",207,2,0,2.0
0.7684664130210876,25,-1,0.0022279038093984127,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1867783069610596, 0.0, 1.3440990447998047)",372,2,0,2.0
0.7684664130210876,25,-1,0.002227885415777564,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1834492683410645, 0.0, 1.34605872631073)",372,2,0,2.0
0.7684664130210876,25,-1,0.0022278623655438423,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1801016330718994, 0.0, 1.3480267524719238)",372,2,0,2.0
0.7684664130210876,25,-1,0.0033792774192988873,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.4940672218799591, 8.318474283441901e-05, 1.6172899007797241)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.994617223739624, 0.0, 2.224766254425049)",260,2,0,2.0
0.7684664130210876,25,-1,0.09223125129938126,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.7981365919113159, 0.45242637395858765, 2.737786054611206)",0.19370584189891815,"(0.0, 1.0, 0.0)","(2.6157939434051514, 0.0, 5.7777276039123535)",210,2,0,2.0
0.7684664130210876,25,-1,0.23709328472614288,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7068503499031067, 2.264090061187744, -7.9994635581970215)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-3.0084662437438965, 0.0, -1.9565995931625366)",289,2,0,2.0
0.7684664130210876,25,-1,0.03792886435985565,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-4.653468132019043, 2.2604339122772217, -9.623379707336426)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-3.3697330951690674, 0.0, -2.1966140270233154)",253,2,0,2.0
0.7684664130210876,25,-1,0.006239654961973429,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037654399871826, 0.0, 5.978700160980225)",149,2,0,2.0
0.7684664130210876,25,-1,0.006238092202693224,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037658929824829, 0.0, 5.969143390655518)",149,2,0,2.0
0.7684664130210876,25,-1,0.00538119301199913,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037663459777832, 0.0, 5.9595866203308105)",149,2,0,2.0
0.7684664130210876,25,-1,0.25218960642814636,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.20857147872447968, 3.382070302963257, 1.1716688871383667)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9103448390960693, 0.0, 0.4115561544895172)",394,2,0,2.0
0.7684664130210876,25,-1,0.1069115623831749,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.34751251339912415, -0.07894004881381989, -1.0888941287994385)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.052135467529297, 0.0, 2.875088930130005)",62,2,0,2.0
0.7684664130210876,25,-1,0.05002778768539429,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.16817918419837952, 0.48602747917175293, 2.8848445415496826)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.111084461212158, 0.0, 4.8815507888793945)",50,2,0,2.0
0.7684664130210876,25,-1,0.00240290816873312,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2657861709594727, 0.0, 5.1794657707214355)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402875106781721,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.255291700363159, 0.0, 5.152912616729736)",41,2,0,2.0
0.7684664130210876,25,-1,0.0024028995539993048,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2622878551483154, 0.0, 5.170614719390869)",41,2,0,2.0
0.7684664130210876,25,-1,0.002402888610959053,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.8395530581474304, 9.61979935709678e-07, 2.1242454051971436)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.2587897777557373, 0.0, 5.161763668060303)",41,2,0,2.0
0.7684664130210876,25,-1,0.0009291292517445982,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9795165061950684, 0.0, 5.527346611022949)",40,2,0,2.0
0.7684664130210876,25,-1,0.000929850444663316,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.977552652359009, 0.0, 5.518939971923828)",40,2,0,2.0
0.7684664130210876,25,-1,0.0009301069076173007,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.23565876483917236, 7.374551933025941e-05, -1.008803129196167)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.9765706062316895, 0.0, 5.514736652374268)",40,2,0,2.0
0.7684664130210876,25,-1,0.002227918477728963,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1901071071624756, 0.0, 1.3421393632888794)",372,2,0,2.0
0.7684664130210876,25,-1,0.0022279038093984127,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1867783069610596, 0.0, 1.3440990447998047)",372,2,0,2.0
0.7684664130210876,25,-1,0.002227885415777564,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1834492683410645, 0.0, 1.34605872631073)",372,2,0,2.0
0.7684664130210876,25,-1,0.0022278623655438423,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.7989416122436523, 2.2055655790609308e-06, -0.4703243374824524)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.1801016330718994, 0.0, 1.3480267524719238)",372,2,0,2.0
0.7684664130210876,25,-1,0.0033801181707531214,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(0.4940672218799591, 8.318474283441901e-05, 1.6172899007797241)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-2.992220878601074, 0.0, 2.232095718383789)",260,2,0,2.0
0.7684664130210876,25,-1,0.8398894667625427,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(1.1152007579803467, 5.771626949310303, 1.4455208778381348)",0.19370584189891815,"(0.0, 1.0, 0.0)","(-3.0269949436187744, 0.0, -0.127303808927536)",96,2,0,2.0
0.7684664130210876,25,-1,0.006240904796868563,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.0376498699188232, 0.0, 5.988256931304932)",149,2,0,2.0
0.7684664130210876,25,-1,0.006239654961973429,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037654399871826, 0.0, 5.978700160980225)",149,2,0,2.0
0.7684664130210876,25,-1,0.006238092202693224,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037658929824829, 0.0, 5.969143390655518)",149,2,0,2.0
0.7684664130210876,25,-1,0.00538119301199913,"(0.5715946555137634, 0.12211272865533829, 2.389073371887207)",0.0416666679084301,"(-0.0010870421538129449, 6.700029189232737e-05, 2.293649196624756)",0.19370584189891815,"(0.0, 1.0, 0.0)","(3.037663459777832, 0.0, 5.9595866203308105)",149,2,0,2.0
